doc_id,name,gender,dob,degree,success_rate,experience,hid,dep_id
3685,Rilla,F,7/10/1945,FRCS,75,76,658,3
3686,Savannah,F,4/22/1951,MS,85,70,715,17
3687,Tessie,F,3/22/1943,Super Speciality,85,78,1138,1
3688,Agatha,F,2/20/1974,MD,69,47,1335,20
3689,America,F,5/28/1991,MD,68,30,425,13
3690,Anita,F,7/4/1981,MBBS,91,40,309,6
3691,Arminta,F,12/20/1977,Super Speciality,86,44,1396,2
3692,Dorothea,F,7/3/1947,FRCS,74,74,273,12
3693,Luvenia,F,3/22/1981,MS,80,40,711,9
3694,Marjorie,F,12/26/1997,MBBS,87,24,1057,14
3695,Maybelle,F,4/4/1970,MD,94,51,839,19
3696,Mellie,F,8/13/1996,FRCS,94,25,208,10
3697,Nan,F,3/28/1941,Super Speciality,98,80,215,6
3698,Velma,F,5/18/1945,MBBS,98,76,1359,17
3699,Constance,F,1/2/1997,Super Speciality,88,24,71,1
3700,Ila,F,6/21/1995,FRCS,78,26,491,12
3701,Iola,F,10/24/1939,DM,93,82,691,16
3702,Louvenia,F,7/15/1973,DM,93,48,145,18
3703,Lucia,F,2/11/1987,Super Speciality,94,34,585,20
3704,Ludie,F,7/27/1988,MBBS,81,33,778,18
3705,Luna,F,9/14/1997,MD,79,24,509,20
3706,Metta,F,7/25/1958,MBBS,88,63,305,5
3707,Phebe,F,8/18/1985,DM,89,36,1148,19
3708,Sophronia,F,12/22/1992,FRCS,86,29,433,17
3709,Adda,F,1/2/1960,MBBS,82,61,159,15
3710,Avis,F,12/24/1953,MBBS,87,68,858,15
3711,Betsy,F,4/9/1966,DM,88,55,761,3
3712,Cordie,F,1/9/1964,DM,73,57,1129,17
3713,Emmaline,F,10/2/1983,FRCS,82,38,121,16
3714,Ethelyn,F,5/30/1981,MBBS,83,40,356,9
3715,Hortense,F,10/9/1956,MBBS,88,65,530,19
3716,Marcella,F,9/24/1994,Super Speciality,98,27,205,19
3717,Melinda,F,8/16/1950,MD,77,71,1102,2
3718,Mona,F,5/23/1989,Super Speciality,92,32,968,7
3719,Odessa,F,2/12/1996,DM,85,25,235,4
3720,Veronica,F,12/26/1978,FRCS,98,43,139,10
3721,Aimee,F,9/17/1950,FRCS,72,71,505,2
3722,Annabel,F,12/4/1939,MS,75,82,686,7
3723,Ava,F,7/7/1970,MBBS,83,51,724,10
3724,Bella,F,6/27/1998,MBBS,65,23,190,10
3725,Carolina,F,8/21/1978,MBBS,98,43,1107,6
3726,Cathrine,F,2/21/1994,MBBS,70,27,930,15
3727,Christena,F,10/2/1997,MBBS,75,24,291,12
3728,Dena,F,4/30/1950,Super Speciality,91,71,1157,18
3729,Eleanore,F,1/4/1939,MS,98,82,555,12
3730,Elmira,F,6/22/1984,MD,97,37,903,10
3731,Jenny,F,10/1/1959,MS,81,62,238,6
3732,Kizzie,F,4/19/1974,Super Speciality,93,47,1021,10
3733,Loula,F,4/11/1960,MS,96,61,314,2
3734,Magdalene,F,11/3/1981,MBBS,66,40,1401,13
3735,Mettie,F,7/16/1967,MBBS,93,54,70,20
3736,Mintie,F,5/24/1972,MBBS,92,49,674,10
3737,Peggy,F,10/10/1990,MD,68,31,392,4
3738,Reba,F,10/15/1998,MD,74,23,307,6
3739,Serena,F,8/11/1966,MBBS,98,55,1108,18
3740,Vida,F,1/3/1979,MS,97,42,560,7
3741,Zada,F,9/13/1987,MD,73,34,1409,1
3742,Abigail,F,1/8/1984,Super Speciality,97,37,1440,1
3743,Celestine,F,8/22/1984,MS,93,37,1397,8
3744,Celina,F,1/1/1950,MD,75,71,290,13
3745,Daisie,F,2/18/1994,MS,77,27,378,5
3746,Dessa,F,12/25/1941,MS,100,80,422,15
3747,Easter,F,5/3/1996,Super Speciality,98,25,11,4
3748,Emelia,F,9/27/1979,FRCS,87,42,909,11
3749,Emmie,F,6/26/1995,DM,66,26,723,5
3750,Imogene,F,4/3/2003,MBBS,82,18,612,2
3751,India,F,1/6/1962,MBBS,76,59,541,20
3752,Jeanne,F,10/16/1988,DM,67,33,1331,10
3753,Lenore,F,8/9/2003,MS,68,18,1492,15
3754,Liddie,F,1/21/2005,MD,80,16,820,4
3755,Lotta,F,6/3/1948,MS,80,73,1201,8
3756,Mame,F,3/2/1995,MS,66,26,1441,7
3757,Nevada,F,7/7/1985,FRCS,68,36,1199,9
3758,Rachael,F,9/8/1993,MD,72,28,319,7
3759,Sina,F,7/8/1979,MS,87,42,443,9
3760,Willa,F,5/23/1999,MS,76,22,1006,15
3761,Aline,F,7/7/1993,MD,75,28,1295,10
3762,Daisey,F,1/28/1960,Super Speciality,84,61,171,19
3763,Dorcas,F,12/1/1963,MBBS,96,58,645,14
3764,Edmonia,F,9/20/1999,MD,100,22,1429,12
3765,Effa,F,7/8/1999,MS,66,22,854,17
3766,Eldora,F,5/12/1995,DM,77,26,1379,2
3767,Eloise,F,9/18/1957,DM,99,64,1071,3
3768,Emmer,F,4/27/2003,MD,87,18,169,16
3769,Era,F,8/23/1956,Super Speciality,77,65,1021,18
3770,Gena,F,3/12/1991,FRCS,76,30,650,8
3771,Iris,F,3/27/1980,Super Speciality,90,41,732,15
3772,Izora,F,6/23/1977,MD,85,44,601,14
3773,Lissie,F,12/6/1967,Super Speciality,94,54,1337,9
3774,Mallie,F,5/25/1940,MD,73,81,484,3
3775,Malvina,F,6/15/1963,Super Speciality,75,58,568,16
3776,Mathilde,F,4/9/1984,MS,82,37,1035,20
3777,Mazie,F,5/15/1959,MD,98,62,987,5
3778,Queenie,F,1/30/1969,FRCS,88,52,953,18
3779,Rosina,F,11/12/1947,MBBS,94,74,738,5
3780,Salome,F,4/3/1972,DM,90,49,134,17
3781,Theodora,F,7/20/2000,MBBS,94,21,131,9
3782,Therese,F,12/10/1991,MS,77,30,1306,15
3783,Vena,F,2/20/1959,DM,72,62,758,4
3784,Wanda,F,11/7/1995,MD,93,26,943,12
3785,Wilda,F,11/23/1950,Super Speciality,91,71,1382,19
3786,Altha,F,7/26/1953,Super Speciality,71,68,839,3
3787,Anastasia,F,5/29/1982,MD,88,39,298,12
3788,Besse,F,10/7/1956,Super Speciality,96,65,499,14
3789,Birtie,F,10/9/1966,FRCS,67,55,645,14
3790,Clarissa,F,3/15/2000,MS,89,21,477,17
3791,Delilah,F,6/2/1954,MBBS,80,67,113,20
3792,Diana,F,9/5/1996,FRCS,70,25,622,12
3793,Emelie,F,7/13/1958,Super Speciality,75,63,461,14
3794,Erna,F,6/30/1952,MS,85,69,122,19
3795,Florida,F,4/4/2002,MD,94,19,1469,16
3796,Frona,F,10/3/1954,FRCS,95,67,1226,6
3797,Hilma,F,7/17/1986,Super Speciality,92,35,1118,12
3798,Juliet,F,11/29/2005,DM,89,16,1486,11
3799,Leonie,F,8/14/1940,Super Speciality,72,81,301,8
3800,Lugenia,F,3/4/2001,DM,81,20,585,9
3801,Mammie,F,11/4/1965,MBBS,96,56,1396,17
3802,Manda,F,7/5/1949,Super Speciality,98,72,429,16
3803,Manerva,F,6/17/1972,MS,68,49,518,16
3804,Manie,F,6/20/1983,Super Speciality,76,38,688,9
3805,Nella,F,11/16/1977,FRCS,68,44,725,13
3806,Paulina,F,9/22/1989,MBBS,79,32,1180,17
3807,Philomena,F,11/27/1969,DM,76,52,797,10
3808,Selina,F,11/19/1961,FRCS,83,60,377,6
3809,Sena,F,6/25/1966,MS,70,55,1396,17
3810,Theodosia,F,9/20/2000,DM,84,21,1226,5
3811,Una,F,1/29/1943,MD,94,78,635,13
3812,Adela,F,6/19/1962,MBBS,87,59,521,10
3813,Althea,F,3/3/1967,FRCS,73,54,735,18
3814,Amalia,F,7/27/1989,DM,77,32,1154,4
3815,Amber,F,3/8/1998,MS,91,23,7,6
3816,Angelina,F,2/17/1957,MBBS,99,64,1209,3
3817,Annabelle,F,5/15/1941,MS,71,80,1406,7
3818,Anner,F,11/8/2004,DM,83,17,892,15
3819,Arie,F,4/30/1995,FRCS,75,26,851,14
3820,Clarice,F,6/16/1972,MBBS,91,49,629,15
3821,Corda,F,12/20/1993,MBBS,94,28,335,1
3822,Corrie,F,5/29/2004,MBBS,88,17,313,1
3823,Dellar,F,2/13/1990,MD,65,31,423,17
3824,Donie,F,2/10/1958,MD,100,63,133,8
3825,Elda,F,9/22/1984,FRCS,96,37,21,6
3826,Elinor,F,7/2/1985,Super Speciality,90,36,621,18
3827,Emeline,F,9/6/1939,Super Speciality,97,82,69,1
3828,Emilia,F,12/26/1992,MBBS,83,29,633,11
3829,Etha,F,8/18/1984,MS,98,37,317,9
3830,Indiana,F,4/16/1966,DM,84,55,447,11
3831,Ione,F,11/30/1984,DM,91,37,1067,2
3832,Josiephine,F,8/5/2002,MS,66,19,532,19
3833,Kitty,F,3/15/2003,MBBS,94,18,251,5
3834,Lavina,F,7/16/1944,FRCS,72,77,98,19
3835,Leda,F,12/30/1950,Super Speciality,99,71,448,7
3836,Letta,F,5/5/1942,MD,78,79,1322,11
3837,Mahala,F,2/2/1942,MS,71,79,786,3
3838,Marcia,F,7/12/2003,DM,92,18,48,6
3839,Margarette,F,6/27/1954,Super Speciality,77,67,803,1
3840,Maudie,F,10/3/1997,FRCS,69,24,638,11
3841,Maye,F,11/5/1947,MD,92,74,632,6
3842,Norah,F,9/9/1982,DM,67,39,340,13
3843,Patty,F,3/15/1969,DM,85,52,854,3
3844,Paula,F,9/19/1985,MD,97,36,15,14
3845,Permelia,F,8/6/1999,MS,89,22,655,20
3846,Rosalia,F,2/17/1968,MBBS,68,53,340,15
3847,Roxanna,F,8/3/1986,MD,66,35,73,16
3848,Sula,F,3/22/1951,MD,83,70,1349,1
3849,Vada,F,5/1/1979,MBBS,92,42,1244,2
3850,Winnifred,F,7/6/1939,MD,78,82,1336,19
3851,Adline,F,5/21/1955,MD,74,66,93,14
3852,Almira,F,2/9/1972,MS,84,49,1355,5
3853,Alvena,F,4/1/1950,MBBS,81,71,1207,3
3854,Arizona,F,12/7/1944,Super Speciality,80,77,435,5
3855,Becky,F,8/23/1990,DM,71,31,1246,11
3856,Bernadette,F,11/1/1983,DM,67,38,411,9
3857,Cordia,F,8/30/1958,MS,98,63,1102,1
3858,Corine,F,3/19/2002,Super Speciality,83,19,563,20
3859,Dicie,F,5/29/1986,MBBS,93,35,499,17
3860,Dove,F,4/7/1953,MS,99,68,5,13
3861,Drusilla,F,2/5/1971,MBBS,77,50,648,10
3862,Elena,F,11/1/1946,MD,96,75,1282,7
3863,Elenora,F,7/6/1987,DM,95,34,767,15
3864,Elmina,F,1/12/1966,MD,91,55,5,4
3865,Ethyl,F,8/8/1970,Super Speciality,78,51,619,14
3866,Evalyn,F,1/13/1946,MS,99,75,576,9
3867,Evelina,F,4/9/1963,Super Speciality,65,58,888,9
3868,Faye,F,9/7/1947,Super Speciality,71,74,416,7
3869,Huldah,F,3/17/1987,DM,92,34,1347,11
3870,Idell,F,6/8/1994,Super Speciality,80,27,1485,18
3871,Inga,F,8/2/1970,Super Speciality,93,51,144,10
3872,Irena,F,7/4/1940,Super Speciality,97,81,1415,20
3873,Kattie,F,1/15/1976,FRCS,83,45,166,7
3874,Lavenia,F,8/25/1967,Super Speciality,80,54,1473,9
3875,Lovina,F,11/27/1975,FRCS,83,46,1037,14
3876,Lulie,F,3/4/1992,MD,97,29,1172,5
3877,Magnolia,F,2/3/1957,MS,71,64,1351,17
3878,Margeret,F,12/16/1975,MS,86,46,409,1
3879,Margery,F,8/23/1979,MBBS,88,42,841,14
3880,Media,F,1/3/2003,MD,86,18,275,11
3881,Millicent,F,7/14/1941,MD,65,80,197,16
3882,Nena,F,5/28/1969,Super Speciality,65,52,1053,9
3883,Orilla,F,8/8/1948,DM,81,73,683,2
3884,Pansy,F,2/2/1974,DM,88,47,509,5
3885,Rosia,F,2/8/1963,DM,97,58,1069,4
3886,Rowena,F,1/27/1941,MBBS,66,80,802,20
3887,Tabitha,F,5/9/1957,FRCS,81,64,1283,4
3888,Verdie,F,9/1/1944,FRCS,72,77,1313,3
3889,Zetta,F,2/7/1940,MD,74,81,1393,19
3890,Zoa,F,8/29/1954,DM,79,67,77,19
3891,Zona,F,1/24/1988,MD,83,33,843,6
3892,Albertina,F,8/28/1976,DM,71,45,1091,17
3893,Albina,F,3/16/1998,MBBS,90,23,207,8
3894,Alyce,F,10/15/1948,MD,85,73,893,19
3895,Amie,F,5/11/1996,Super Speciality,96,25,1426,13
3896,Annis,F,12/29/1989,FRCS,81,32,647,18
3897,Carra,F,2/28/1942,MBBS,94,79,228,15
3898,Clarinda,F,5/6/1959,Super Speciality,91,62,318,16
3899,Delphia,F,10/1/2002,Super Speciality,97,19,677,15
3900,Dillie,F,11/1/1986,DM,83,35,491,3
3901,Doshie,F,10/17/1948,MD,82,73,1090,4
3902,Drucilla,F,10/26/1981,MBBS,78,40,1092,14
3903,Etna,F,10/2/1952,MS,86,69,990,7
3904,Eugenie,F,3/7/1970,MD,100,51,1476,15
3905,Eulalia,F,1/5/1986,MD,89,35,1421,8
3906,Eve,F,8/17/1965,Super Speciality,97,56,377,15
3907,Felicia,F,6/27/1979,Super Speciality,91,42,558,4
3908,Florance,F,11/2/1964,Super Speciality,65,57,427,11
3909,Fronie,F,3/20/1967,Super Speciality,78,54,645,2
3910,Geraldine,F,4/21/1987,Super Speciality,92,34,894,18
3911,Gina,F,11/6/1995,FRCS,95,26,1297,2
3912,Glenna,F,3/4/1994,MS,81,27,942,1
3913,Grayce,F,3/16/1987,FRCS,96,34,1298,13
3914,Hedwig,F,8/8/1949,DM,71,72,1102,7
3915,Jossie,F,3/27/1976,MBBS,100,45,835,2
3916,Katheryn,F,7/4/1954,MD,92,67,34,4
3917,Katy,F,8/12/1958,MD,85,63,1012,18
3918,Leanna,F,11/4/1941,Super Speciality,88,80,1170,14
3919,Leitha,F,2/18/1975,DM,100,46,254,1
3920,Leone,F,3/28/2001,FRCS,96,20,245,18
3921,Lidie,F,7/1/1976,MD,99,45,117,10
3922,Loma,F,7/3/1952,MD,89,69,686,5
3923,Lular,F,2/13/1967,MS,78,54,39,3
3924,Magdalen,F,9/22/1958,MD,99,63,1320,19
3925,Maymie,F,2/8/1983,MD,97,38,95,20
3926,Minervia,F,3/29/2003,MS,81,18,375,10
3927,Muriel,F,10/26/2002,FRCS,89,19,524,14
3928,Neppie,F,1/7/1983,MBBS,68,38,358,7
3929,Onie,F,10/1/1976,Super Speciality,69,45,324,19
3930,Osa,F,4/21/1989,DM,74,32,1500,3
3931,Otelia,F,11/17/1984,FRCS,79,37,1390,12
3932,Paralee,F,10/9/1991,MBBS,75,30,333,5
3933,Patience,F,10/8/1984,Super Speciality,77,37,81,9
3934,Rella,F,11/18/1983,DM,91,38,450,14
3935,Rillie,F,3/12/1954,FRCS,98,67,854,13
3936,Rosanna,F,10/27/1959,FRCS,100,62,686,10
3937,Tilda,F,6/25/1982,FRCS,74,39,10,15
3938,Tishie,F,12/4/1955,DM,72,66,1192,8
3939,Tressa,F,7/8/1945,DM,66,76,1413,18
3940,Viva,F,7/9/1983,Super Speciality,68,38,1406,18
3941,Yetta,F,5/22/1997,MBBS,95,24,214,12
3942,Zena,F,4/4/1947,FRCS,99,74,272,14
3943,Zola,F,11/28/1957,MD,66,64,260,18
3944,Abby,F,3/17/1981,MD,91,40,60,7
3945,Aileen,F,7/1/1972,Super Speciality,76,49,586,18
3946,Alda,F,11/17/1960,Super Speciality,90,61,505,2
3947,Alla,F,8/1/1975,FRCS,65,46,1134,5
3948,Alverta,F,11/2/1960,MD,87,61,516,13
3949,Ara,F,3/1/1951,Super Speciality,79,70,928,8
3950,Ardelia,F,3/8/1976,MD,73,45,1461,19
3951,Ardella,F,7/4/1980,MS,84,41,479,5
3952,Arrie,F,7/18/1962,MS,94,59,232,19
3953,Arvilla,F,6/9/1947,MD,65,74,1092,16
3954,Aurora,F,12/29/1954,Super Speciality,68,67,1243,16
3955,Bama,F,9/30/1981,FRCS,78,40,45,15
3956,Bena,F,12/25/1955,MBBS,86,66,687,6
3957,Calla,F,7/12/1973,DM,70,48,635,8
3958,Camilla,F,4/30/1996,FRCS,84,25,906,7
3959,Carlotta,F,11/25/1972,DM,90,49,641,19
3960,Celestia,F,10/24/1939,MS,83,82,1121,9
3961,Cherry,F,10/15/1995,MD,86,26,524,1
3962,Cinda,F,9/28/1989,DM,77,32,614,9
3963,Classie,F,5/8/2000,DM,66,21,1345,5
3964,Claudine,F,9/9/1952,MS,74,69,37,6
3965,Clemie,F,1/21/1954,MD,89,67,1214,5
3966,Clyda,F,2/20/1943,FRCS,71,78,1053,11
3967,Creola,F,1/19/1979,MS,85,42,1089,7
3968,Debbie,F,10/12/1996,MBBS,81,25,384,12
3969,Dinah,F,3/11/1956,MS,92,65,214,16
3970,Doshia,F,7/26/1976,Super Speciality,81,45,453,3
3971,Ednah,F,10/1/1981,FRCS,100,40,725,2
3972,Edyth,F,6/12/1999,MBBS,81,22,1450,15
3973,Eleanora,F,2/5/1974,MS,92,47,934,19
3974,Electa,F,10/18/1943,MS,98,78,959,1
3975,Eola,F,11/6/1973,MBBS,69,48,909,7
3976,Eudora,F,8/28/1944,FRCS,75,77,1024,1
3977,Euphemia,F,4/24/1999,FRCS,67,22,1156,15
3978,Evalena,F,12/2/1964,MS,89,57,1157,20
3979,Evaline,F,11/11/1988,Super Speciality,78,33,316,6
3980,Faith,F,4/19/1987,Super Speciality,79,34,395,12
3981,Fidelia,F,9/28/1993,Super Speciality,92,28,245,8
3982,Golda,F,4/14/1958,Super Speciality,82,63,202,15
3983,Helma,F,6/2/1947,MD,98,74,285,1
3984,Hermine,F,5/9/1946,FRCS,72,75,1194,18
3985,Hessie,F,11/25/1971,Super Speciality,93,50,1181,18
3986,Ivah,F,3/11/1987,MD,68,34,512,4
3987,Janette,F,9/13/1993,MD,89,28,1363,18
3988,Jennette,F,2/14/1983,Super Speciality,73,38,630,13
3989,Joella,F,3/6/1991,MS,75,30,456,15
3990,Kathryne,F,11/11/1942,Super Speciality,78,79,1160,6
3991,Lanie,F,3/6/1973,MS,77,48,341,8
3992,Lauretta,F,2/26/1957,MS,67,64,350,17
3993,Leana,F,10/6/1980,MBBS,89,41,1282,13
3994,Leatha,F,9/3/1949,FRCS,100,72,1061,4
3995,Liller,F,10/6/1940,DM,91,81,881,8
3996,Lillis,F,10/11/1998,MBBS,79,23,64,1
3997,Louetta,F,2/21/1964,Super Speciality,99,57,1426,15
3998,Madie,F,10/7/1965,MD,65,56,492,12
3999,Mai,F,7/1/1996,MBBS,90,25,668,17
4000,Martina,F,12/10/1950,MD,94,71,678,20
4001,Maryann,F,11/17/1960,Super Speciality,78,61,1351,5
4002,Melva,F,6/4/1971,MBBS,79,50,1499,6
4003,Mena,F,9/15/1992,DM,97,29,778,19
4004,Mercedes,F,12/23/1983,DM,94,38,1342,2
4005,Mima,F,2/7/1972,DM,95,49,1475,11
4006,Minda,F,7/8/1968,FRCS,98,53,757,14
4007,Monica,F,7/20/1971,Super Speciality,81,50,128,18
4008,Nealie,F,8/1/1982,DM,90,39,1434,6
4009,Netta,F,6/17/1977,MD,87,44,64,9
4010,Nolia,F,11/19/1992,MBBS,69,29,268,1
4011,Nonie,F,5/14/1950,FRCS,91,71,606,13
4012,Odelia,F,5/17/1941,MD,73,80,217,11
4013,Ottilie,F,7/9/1945,MS,70,76,1080,16
4014,Phyllis,F,4/3/1956,Super Speciality,71,65,353,16
4015,Sabina,F,3/25/1960,MD,97,61,212,9
4016,Sada,F,1/19/1990,FRCS,89,31,1497,3
4017,Suzanne,F,10/8/1972,DM,95,49,1418,9
4018,Sybilla,F,1/19/1943,MS,90,78,24,9
4019,Thea,F,9/17/1994,MD,92,27,75,18
4020,Tressie,F,7/13/2001,MS,69,20,359,13
4021,Vallie,F,7/6/1986,FRCS,72,35,992,1
4022,Venie,F,2/8/1949,MS,96,72,985,4
4023,Viney,F,2/9/1940,DM,89,81,1047,16
4024,Wilhelmine,F,6/6/1979,FRCS,76,42,1373,5
4025,Winona,F,10/26/1962,MD,100,59,449,8
4026,Zelda,F,12/25/1953,MBBS,70,68,933,6
4027,Zilpha,F,7/13/2002,MD,70,19,561,12
4028,Adelle,F,1/11/1990,FRCS,96,31,758,11
4029,Adina,F,8/21/1942,DM,86,79,654,5
4030,Adrienne,F,3/26/1946,DM,67,75,734,9
4031,Albertine,F,8/23/1950,DM,67,71,321,10
4032,Alys,F,12/17/1952,MBBS,76,69,1232,13
4033,Ana,F,7/30/1967,MS,88,54,678,16
4034,Araminta,F,5/9/1945,MS,80,76,386,13
4035,Birtha,F,4/27/1995,DM,95,26,21,5
4036,Bulah,F,11/17/1995,MBBS,82,26,706,10
4037,Caddie,F,7/8/1966,MD,84,55,20,13
4038,Celie,F,9/29/2002,MD,75,19,831,9
4039,Charlotta,F,5/13/1952,Super Speciality,84,69,880,10
4040,Concepcion,F,11/6/1994,MBBS,95,27,200,4
4041,Cordella,F,3/23/1949,MD,99,72,797,5
4042,Corrine,F,12/17/1943,FRCS,77,78,145,13
4043,Delila,F,1/8/1973,FRCS,89,48,492,6
4044,Delphine,F,8/20/1939,MBBS,88,82,150,19
4045,Dosha,F,7/4/1947,DM,77,74,96,11
4046,Elaine,F,5/6/1997,MS,90,24,491,2
4047,Elisa,F,12/1/1960,MBBS,98,61,262,6
4048,Ellar,F,8/28/1957,MD,81,64,55,14
4049,Elmire,F,9/26/2000,MD,69,21,638,15
4050,Elvina,F,3/10/1966,DM,78,55,840,11
4051,Ena,F,7/14/1996,MD,84,25,1076,19
4052,Estie,F,7/28/1955,Super Speciality,71,66,739,19
4053,Etter,F,7/3/1959,DM,100,62,1466,7
4054,Fronnie,F,3/19/1939,Super Speciality,85,82,1305,4
4055,Georgina,F,2/29/2000,MS,65,21,29,5
4056,Gracia,F,1/11/1972,FRCS,83,49,1141,15
4057,Gwendolyn,F,5/23/2000,Super Speciality,91,21,1284,18
4058,Hassie,F,10/15/1976,MBBS,72,45,517,15
4059,Honora,F,10/29/1948,FRCS,93,73,1394,6
4060,Icy,F,4/30/1945,MBBS,70,76,720,18
4061,Isa,F,12/4/1982,Super Speciality,92,39,117,5
4062,Isadora,F,9/21/1969,DM,85,52,250,11
4063,Johannah,F,10/15/2003,DM,86,18,1276,15
4064,Juana,F,3/22/1946,MBBS,77,75,1121,4
4065,Junie,F,5/15/1989,MD,72,32,1225,16
4066,Lavonia,F,11/25/1965,Super Speciality,74,56,243,15
4067,Lella,F,2/7/1982,Super Speciality,65,39,65,1
4068,Lemma,F,12/6/1957,MS,79,64,572,8
4069,Letty,F,1/6/1979,FRCS,73,42,991,5
4070,Linna,F,6/28/1980,MD,85,41,920,5
4071,Littie,F,7/29/1961,DM,71,60,38,19
4072,Lollie,F,11/12/1969,DM,97,52,299,13
4073,Lorene,F,5/28/1989,Super Speciality,67,32,939,8
4074,Lovisa,F,4/7/1989,FRCS,69,32,485,10
4075,Lucina,F,6/10/1945,MS,87,76,1466,3
4076,Madora,F,12/10/1963,MS,86,58,180,11
4077,Mahalia,F,4/19/1986,Super Speciality,75,35,48,16
4078,Manervia,F,2/30/1992,MS,92,29,1443,19
4079,Manuela,F,9/9/2001,MBBS,69,20,151,9
4080,Margarett,F,10/8/1944,Super Speciality,66,77,1115,11
4081,Margaretta,F,12/25/1976,MBBS,82,45,55,17
4082,Margarita,F,9/14/1992,DM,87,29,626,5
4083,Marilla,F,2/19/1996,MD,88,25,1303,18
4084,Mignon,F,8/30/1994,MS,84,27,577,18
4085,Mozella,F,12/14/1945,MBBS,93,76,678,5
4086,Natalie,F,3/28/1970,Super Speciality,100,51,53,5
4087,Nelia,F,4/8/1975,MBBS,83,46,351,15
4088,Nolie,F,12/6/1977,MD,92,44,521,3
4089,Omie,F,3/10/1988,FRCS,78,33,756,5
4090,Ottilia,F,7/6/1968,MD,99,53,311,12
4091,Parthenia,F,12/25/1972,FRCS,86,49,609,20
4092,Penelope,F,12/9/1945,MD,90,76,432,11
4093,Pinkey,F,10/12/1940,DM,83,81,833,3
4094,Pollie,F,10/11/1985,MBBS,66,36,438,6
4095,Rennie,F,4/16/1955,MS,81,66,1237,11
4096,Reta,F,10/13/2000,MS,69,21,1076,16
4097,Roena,F,8/1/1961,FRCS,86,60,13,11
4098,Rosalee,F,11/13/1989,DM,99,32,39,18
4099,Roseanna,F,1/13/1997,DM,84,24,130,16
4100,Ruthie,F,8/19/1944,MBBS,100,77,934,3
4101,Sabra,F,1/20/1968,DM,98,53,930,16
4102,Sannie,F,12/7/1946,MBBS,87,75,24,2
4103,Selena,F,10/12/1978,Super Speciality,86,43,1324,6
4104,Sibyl,F,4/3/2000,MBBS,68,21,750,6
4105,Tella,F,6/24/1951,DM,100,70,957,14
4106,Tempie,F,9/7/1973,FRCS,81,48,432,10
4107,Tennessee,F,8/26/1987,MD,100,34,818,19
4108,Teressa,F,8/22/1952,MBBS,98,69,593,20
4109,Texas,F,9/9/2001,MS,86,20,705,15
4110,Theda,F,1/24/1978,Super Speciality,66,43,764,6
4111,Thursa,F,12/8/1987,MS,92,34,187,15
4112,Ula,F,12/8/1984,MS,95,37,109,13
4113,Vannie,F,12/25/1984,MS,94,37,819,8
4114,Verona,F,10/6/2002,MD,70,19,178,10
4115,Vertie,F,8/17/2000,MS,95,21,472,14
4116,Wilma,F,8/16/1963,MS,84,58,494,7
4117,Adell,F,10/15/1997,MS,99,24,667,1
4118,Aggie,F,10/5/1958,Super Speciality,99,63,699,14
4119,Alcie,F,3/26/1989,MD,89,32,1118,16
4120,Alfreda,F,1/22/1963,FRCS,91,58,903,14
4121,Alicia,F,2/16/1949,MBBS,70,72,1249,2
4122,Allene,F,9/20/1962,FRCS,93,59,1057,19
4123,Almyra,F,12/5/1989,DM,89,32,288,8
4124,Anastacia,F,4/26/2001,DM,98,20,463,14
4125,Aria,F,1/29/2002,FRCS,82,19,630,9
4126,Arminda,F,9/28/1941,MS,83,80,1087,13
4127,Aura,F,11/29/1941,MD,100,80,753,4
4128,Avie,F,6/26/1966,MD,69,55,1394,13
4129,Berdie,F,1/17/1959,MD,72,62,1092,2
4130,Buena,F,12/19/1966,DM,97,55,870,9
4131,Calista,F,11/17/1986,Super Speciality,100,35,1271,20
4132,Cammie,F,2/23/1990,FRCS,73,31,1072,14
4133,Cara,F,5/22/1973,MBBS,95,48,908,14
4134,Celesta,F,5/24/1945,MD,87,76,800,6
4135,Celeste,F,8/24/1969,FRCS,95,52,216,6
4136,Chaney,F,9/14/1947,MD,79,74,1288,10
4137,Chanie,F,5/25/1976,MD,90,45,695,17
4138,Charlottie,F,6/18/2002,MD,72,19,247,17
4139,Chrissie,F,12/2/1995,MD,87,26,1403,5
4140,Christene,F,10/15/1958,MBBS,75,63,1405,12
4141,Christiana,F,3/3/1985,DM,75,36,1353,10
4142,Cleora,F,5/12/1963,DM,73,58,1015,6
4143,Clora,F,4/27/1960,MD,93,61,210,11
4144,Coralie,F,7/6/1973,DM,90,48,601,7
4145,Dayse,F,2/10/1949,MS,85,72,1304,13
4146,Delfina,F,10/10/1992,FRCS,95,29,1162,10
4147,Deliah,F,11/29/1976,MS,74,45,1107,14
4148,Delina,F,2/24/1988,MS,100,33,1228,20
4149,Delle,F,2/2/1995,MS,93,26,337,20
4150,Dicy,F,12/8/2001,MBBS,80,20,815,4
4151,Donia,F,12/24/1962,DM,77,59,417,2
4152,Dulcie,F,11/17/1959,MD,99,62,1339,7
4153,Edwina,F,5/16/1954,MBBS,67,67,365,7
4154,Ela,F,3/26/1966,MS,71,55,243,13
4155,Eleonora,F,12/1/1941,MD,72,80,630,18
4156,Elta,F,5/2/1973,MS,81,48,1412,11
4157,Elzada,F,9/28/1946,MS,88,75,360,11
4158,Emaline,F,1/7/1993,Super Speciality,77,28,351,7
